product,period,year,month,uom,price,geo,price_yoy_change_percent
"Bananas, per kilogram",2021-02-01,2021,2,Dollars,1.62,Canada,0.6211180124223503
"Bananas, per kilogram",2021-03-01,2021,3,Dollars,1.62,Canada,0.6211180124223503
"Bananas, per kilogram",2021-04-01,2021,4,Dollars,1.62,Canada,0.0
"Bananas, per kilogram",2021-05-01,2021,5,Dollars,1.62,Canada,0.6211180124223503
"Bananas, per kilogram",2021-06-01,2021,6,Dollars,1.61,Canada,0.6250000000000089
"Bananas, per kilogram",2021-07-01,2021,7,Dollars,1.61,Canada,1.2578616352201255
"Bananas, per kilogram",2021-08-01,2021,8,Dollars,1.61,Canada,0.6250000000000089
"Bananas, per kilogram",2021-09-01,2021,9,Dollars,1.61,Canada,0.6250000000000089
"Bananas, per kilogram",2021-10-01,2021,10,Dollars,1.61,Canada,0.0
"Bananas, per kilogram",2021-11-01,2021,11,Dollars,1.61,Canada,0.0
"Bananas, per kilogram",2021-12-01,2021,12,Dollars,1.65,Canada,2.4844720496894235
"Bananas, per kilogram",2022-01-01,2022,1,Dollars,1.67,Canada,2.4539877300613577
"Bananas, per kilogram",2022-02-01,2022,2,Dollars,1.67,Canada,3.0864197530864113
"Bananas, per kilogram",2022-03-01,2022,3,Dollars,1.67,Canada,3.0864197530864113
"Bananas, per kilogram",2022-04-01,2022,4,Dollars,1.67,Canada,3.0864197530864113
"Bananas, per kilogram",2022-05-01,2022,5,Dollars,1.68,Canada,3.703703703703698
"Bananas, per kilogram",2022-06-01,2022,6,Dollars,1.68,Canada,4.347826086956519
"Bananas, per kilogram",2022-07-01,2022,7,Dollars,1.68,Canada,4.347826086956519
"Bananas, per kilogram",2022-08-01,2022,8,Dollars,1.7,Canada,5.590062111801242
"Bananas, per kilogram",2022-09-01,2022,9,Dollars,1.71,Canada,6.211180124223592
"Bananas, per kilogram",2022-10-01,2022,10,Dollars,1.69,Canada,4.968944099378869
"Bananas, per kilogram",2022-11-01,2022,11,Dollars,1.7,Canada,5.590062111801242
"Bananas, per kilogram",2022-12-01,2022,12,Dollars,1.71,Canada,3.6363636363636376
"Bananas, per kilogram",2023-01-01,2023,1,Dollars,1.72,Canada,2.9940119760479167
"Bananas, per kilogram",2023-02-01,2023,2,Dollars,1.71,Canada,2.39520958083832
"Bananas, per kilogram",2023-03-01,2023,3,Dollars,1.69,Canada,1.1976047904191711
"Bananas, per kilogram",2023-04-01,2023,4,Dollars,1.69,Canada,1.1976047904191711
"Bananas, per kilogram",2023-05-01,2023,5,Dollars,1.7,Canada,1.1904761904761862
"Bananas, per kilogram",2023-06-01,2023,6,Dollars,1.71,Canada,1.7857142857142794
"Bananas, per kilogram",2023-07-01,2023,7,Dollars,1.69,Canada,0.5952380952380931
"Bananas, per kilogram",2023-08-01,2023,8,Dollars,1.68,Canada,-1.17647058823529
"Bananas, per kilogram",2023-09-01,2023,9,Dollars,1.68,Canada,-1.7543859649122862
"Bananas, per kilogram",2023-10-01,2023,10,Dollars,1.68,Canada,-0.591715976331364
"Bananas, per kilogram",2023-11-01,2023,11,Dollars,1.67,Canada,-1.764705882352946
"Bananas, per kilogram",2023-12-01,2023,12,Dollars,1.67,Canada,-2.3391812865497075
"Bananas, per kilogram",2024-01-01,2024,1,Dollars,1.65,Canada,-4.069767441860472
"Bananas, per kilogram",2024-02-01,2024,2,Dollars,1.65,Canada,-3.508771929824561
"Bananas, per kilogram",2024-03-01,2024,3,Dollars,1.65,Canada,-2.3668639053254448
"Bananas, per kilogram",2024-04-01,2024,4,Dollars,1.65,Canada,-2.3668639053254448
"Bananas, per kilogram",2024-05-01,2024,5,Dollars,1.65,Canada,-2.941176470588236
"Bananas, per kilogram",2024-06-01,2024,6,Dollars,1.65,Canada,-3.508771929824561
"Bananas, per kilogram",2024-07-01,2024,7,Dollars,1.64,Canada,-2.9585798816568087
"Bananas, per kilogram",2024-08-01,2024,8,Dollars,1.65,Canada,-1.7857142857142905
"Bananas, per kilogram",2024-09-01,2024,9,Dollars,1.65,Canada,-1.7857142857142905
"Bananas, per kilogram",2024-10-01,2024,10,Dollars,1.63,Canada,-2.9761904761904767
"Bananas, per kilogram",2024-11-01,2024,11,Dollars,1.64,Canada,-1.7964071856287456
"Bananas, per kilogram",2024-12-01,2024,12,Dollars,1.64,Canada,-1.7964071856287456
"Bananas, per kilogram",2025-01-01,2025,1,Dollars,1.66,Canada,0.60606060606061
"Bananas, per kilogram",2025-02-01,2025,2,Dollars,1.66,Canada,0.60606060606061
"Bananas, per kilogram",2025-03-01,2025,3,Dollars,1.67,Canada,1.21212121212122
"Bananas, per kilogram",2025-04-01,2025,4,Dollars,1.66,Canada,0.60606060606061
"Bananas, per kilogram",2025-05-01,2025,5,Dollars,1.68,Canada,1.81818181818183
"Bananas, per kilogram",2025-06-01,2025,6,Dollars,1.67,Canada,1.21212121212122
"Bananas, per kilogram",2025-07-01,2025,7,Dollars,1.67,Canada,1.8292682926829285
"Bananas, per kilogram",2025-08-01,2025,8,Dollars,1.68,Canada,1.81818181818183
"Bananas, per kilogram",2025-09-01,2025,9,Dollars,1.67,Canada,1.21212121212122
"Bananas, per kilogram",2025-10-01,2025,10,Dollars,1.67,Canada,2.4539877300613577
"Bananas, per kilogram",2025-11-01,2025,11,Dollars,1.67,Canada,1.8292682926829285
"Bananas, per kilogram",2025-12-01,2025,12,Dollars,1.66,Canada,1.2195121951219523
"Bananas, per kilogram",2026-01-01,2026,1,Dollars,1.7,Canada,2.4096385542168752
"Bananas, per kilogram",2026-02-01,2026,2,Dollars,1.84,Canada,10.843373493975905
"Bananas, per kilogram",2026-03-01,2026,3,Dollars,1.86,Canada,11.377245508982048
"Bananas, per kilogram",2026-04-01,2026,4,Dollars,1.87,Canada,12.650602409638555
"Beef rib cuts, per kilogram",2017-01-01,2017,1,Dollars,20.17,Canada,
"Beef rib cuts, per kilogram",2017-02-01,2017,2,Dollars,20.13,Canada,
"Beef rib cuts, per kilogram",2017-03-01,2017,3,Dollars,22.95,Canada,
"Beef rib cuts, per kilogram",2017-04-01,2017,4,Dollars,17.47,Canada,
"Beef rib cuts, per kilogram",2017-05-01,2017,5,Dollars,18.8,Canada,
"Beef rib cuts, per kilogram",2017-06-01,2017,6,Dollars,21.36,Canada,
"Beef rib cuts, per kilogram",2017-07-01,2017,7,Dollars,21.17,Canada,
"Beef rib cuts, per kilogram",2017-08-01,2017,8,Dollars,21.3,Canada,
"Beef rib cuts, per kilogram",2017-09-01,2017,9,Dollars,20.4,Canada,
"Beef rib cuts, per kilogram",2017-10-01,2017,10,Dollars,15.1,Canada,
"Beef rib cuts, per kilogram",2017-11-01,2017,11,Dollars,22.51,Canada,
"Beef rib cuts, per kilogram",2017-12-01,2017,12,Dollars,14.96,Canada,
"Beef rib cuts, per kilogram",2018-01-01,2018,1,Dollars,20.95,Canada,3.867129400099145
"Beef rib cuts, per kilogram",2018-02-01,2018,2,Dollars,22.52,Canada,11.872826626924994
"Beef rib cuts, per kilogram",2018-03-01,2018,3,Dollars,16.24,Canada,-29.23747276688453
"Beef rib cuts, per kilogram",2018-04-01,2018,4,Dollars,18.81,Canada,7.670291929021178
"Beef rib cuts, per kilogram",2018-05-01,2018,5,Dollars,20.86,Canada,10.957446808510628
"Beef rib cuts, per kilogram",2018-06-01,2018,6,Dollars,18.59,Canada,-12.968164794007485
"Beef rib cuts, per kilogram",2018-07-01,2018,7,Dollars,21.5,Canada,1.558809636277747
"Beef rib cuts, per kilogram",2018-08-01,2018,8,Dollars,19.87,Canada,-6.713615023474173
"Beef rib cuts, per kilogram",2018-09-01,2018,9,Dollars,20.25,Canada,-0.7352941176470562
"Beef rib cuts, per kilogram",2018-10-01,2018,10,Dollars,16.71,Canada,10.662251655629152
"Beef rib cuts, per kilogram",2018-11-01,2018,11,Dollars,23.19,Canada,3.020879609062632
"Beef rib cuts, per kilogram",2018-12-01,2018,12,Dollars,18.79,Canada,25.601604278074852
"Beef rib cuts, per kilogram",2019-01-01,2019,1,Dollars,21.68,Canada,3.4844868735083523
"Beef rib cuts, per kilogram",2019-02-01,2019,2,Dollars,23.15,Canada,2.7975133214920067
"Beef rib cuts, per kilogram",2019-03-01,2019,3,Dollars,22.34,Canada,37.5615763546798
"Beef rib cuts, per kilogram",2019-04-01,2019,4,Dollars,18.93,Canada,0.6379585326953707
"Beef rib cuts, per kilogram",2019-05-01,2019,5,Dollars,24.17,Canada,15.867689357622261
"Beef rib cuts, per kilogram",2019-06-01,2019,6,Dollars,21.08,Canada,13.394298009682615
"Beef rib cuts, per kilogram",2019-07-01,2019,7,Dollars,20.79,Canada,-3.302325581395349
"Beef rib cuts, per kilogram",2019-08-01,2019,8,Dollars,23.6,Canada,18.772018117765477
"Beef rib cuts, per kilogram",2019-09-01,2019,9,Dollars,20.91,Canada,3.2592592592592506
"Beef rib cuts, per kilogram",2019-10-01,2019,10,Dollars,16.42,Canada,-1.7354877318970674
"Beef rib cuts, per kilogram",2019-11-01,2019,11,Dollars,22.78,Canada,-1.7680034497628339
"Beef rib cuts, per kilogram",2019-12-01,2019,12,Dollars,15.67,Canada,-16.60457690260777
"Beef rib cuts, per kilogram",2020-01-01,2020,1,Dollars,23.02,Canada,6.18081180811807
"Beef rib cuts, per kilogram",2020-02-01,2020,2,Dollars,25.51,Canada,10.194384449244076
"Beef rib cuts, per kilogram",2020-03-01,2020,3,Dollars,22.23,Canada,-0.4923903312443967
"Beef rib cuts, per kilogram",2020-04-01,2020,4,Dollars,19.89,Canada,5.071315372424734
"Beef rib cuts, per kilogram",2020-05-01,2020,5,Dollars,22.94,Canada,-5.088953247827888
"Beef rib cuts, per kilogram",2020-06-01,2020,6,Dollars,25.44,Canada,20.68311195445922
"Beef rib cuts, per kilogram",2020-07-01,2020,7,Dollars,23.75,Canada,14.237614237614249
"Beef rib cuts, per kilogram",2020-08-01,2020,8,Dollars,25.48,Canada,7.966101694915251
"Beef rib cuts, per kilogram",2020-09-01,2020,9,Dollars,19.63,Canada,-6.121472979435683
"Beef rib cuts, per kilogram",2020-10-01,2020,10,Dollars,17.6,Canada,7.186358099878198
"Beef rib cuts, per kilogram",2020-11-01,2020,11,Dollars,25.44,Canada,11.676909569798077
"Beef rib cuts, per kilogram",2020-12-01,2020,12,Dollars,19.12,Canada,22.01659221442247
"Beef rib cuts, per kilogram",2021-01-01,2021,1,Dollars,25.45,Canada,10.55603822762814
"Beef rib cuts, per kilogram",2021-02-01,2021,2,Dollars,22.95,Canada,-10.035280282242265
"Beef rib cuts, per kilogram",2021-03-01,2021,3,Dollars,21.1,Canada,-5.083220872694549
"Beef rib cuts, per kilogram",2021-04-01,2021,4,Dollars,23.69,Canada,19.10507792860734
"Beef rib cuts, per kilogram",2021-05-01,2021,5,Dollars,27.07,Canada,18.003487358326066
"Beef rib cuts, per kilogram",2021-06-01,2021,6,Dollars,24.05,Canada,-5.463836477987427
"Beef rib cuts, per kilogram",2021-07-01,2021,7,Dollars,26.0,Canada,9.473684210526322
"Beef rib cuts, per kilogram",2021-08-01,2021,8,Dollars,26.11,Canada,2.4725274725274637
"Beef rib cuts, per kilogram",2021-09-01,2021,9,Dollars,29.04,Canada,47.93683138053999
"Beef rib cuts, per kilogram",2021-10-01,2021,10,Dollars,22.08,Canada,25.45454545454544
"Beef rib cuts, per kilogram",2021-11-01,2021,11,Dollars,31.32,Canada,23.11320754716981
"Beef rib cuts, per kilogram",2021-12-01,2021,12,Dollars,23.54,Canada,23.11715481171548
"Beef rib cuts, per kilogram",2022-01-01,2022,1,Dollars,30.21,Canada,18.703339882121806
"Beef rib cuts, per kilogram",2022-02-01,2022,2,Dollars,31.97,Canada,39.30283224400873
"Beef rib cuts, per kilogram",2022-03-01,2022,3,Dollars,28.2,Canada,33.649289099526044
"Beef rib cuts, per kilogram",2022-04-01,2022,4,Dollars,24.03,Canada,1.4352047277332192
"Beef rib cuts, per kilogram",2022-05-01,2022,5,Dollars,25.82,Canada,-4.617657923900998
"Beef rib cuts, per kilogram",2022-06-01,2022,6,Dollars,24.77,Canada,2.993762993762994
"Beef rib cuts, per kilogram",2022-07-01,2022,7,Dollars,25.99,Canada,-0.038461538461542766
"Beef rib cuts, per kilogram",2022-08-01,2022,8,Dollars,27.42,Canada,5.017234775947932
"Beef rib cuts, per kilogram",2022-09-01,2022,9,Dollars,26.48,Canada,-8.81542699724518
"Beef rib cuts, per kilogram",2022-10-01,2022,10,Dollars,21.23,Canada,-3.8496376811594124
"Beef rib cuts, per kilogram",2022-11-01,2022,11,Dollars,30.07,Canada,-3.991060025542781
"Beef rib cuts, per kilogram",2022-12-01,2022,12,Dollars,21.18,Canada,-10.02548853016143
"Beef rib cuts, per kilogram",2023-01-01,2023,1,Dollars,28.18,Canada,-6.719629261833838
"Beef rib cuts, per kilogram",2023-02-01,2023,2,Dollars,30.71,Canada,-3.9411948701908006
"Beef rib cuts, per kilogram",2023-03-01,2023,3,Dollars,28.92,Canada,2.553191489361706
"Beef rib cuts, per kilogram",2023-04-01,2023,4,Dollars,23.72,Canada,-1.29005409904287
"Beef rib cuts, per kilogram",2023-05-01,2023,5,Dollars,28.59,Canada,10.728117738187448
"Beef rib cuts, per kilogram",2023-06-01,2023,6,Dollars,27.95,Canada,12.838110617682673
"Beef rib cuts, per kilogram",2023-07-01,2023,7,Dollars,26.96,Canada,3.732204694113128
"Beef rib cuts, per kilogram",2023-08-01,2023,8,Dollars,32.02,Canada,16.776075857038663
"Beef rib cuts, per kilogram",2023-09-01,2023,9,Dollars,27.01,Canada,2.0015105740181394
"Beef rib cuts, per kilogram",2023-10-01,2023,10,Dollars,23.17,Canada,9.138012246820537
"Beef rib cuts, per kilogram",2023-11-01,2023,11,Dollars,31.43,Canada,4.522780179580965
"Beef rib cuts, per kilogram",2023-12-01,2023,12,Dollars,26.23,Canada,23.84324834749765
"Beef rib cuts, per kilogram",2024-01-01,2024,1,Dollars,32.8,Canada,16.39460610361958
"Beef rib cuts, per kilogram",2024-02-01,2024,2,Dollars,30.33,Canada,-1.2373819602735314
"Beef rib cuts, per kilogram",2024-03-01,2024,3,Dollars,23.8,Canada,-17.70401106500692
"Beef rib cuts, per kilogram",2024-04-01,2024,4,Dollars,34.48,Canada,45.36256323777403
"Beef rib cuts, per kilogram",2024-05-01,2024,5,Dollars,29.02,Canada,1.504022385449466
"Beef rib cuts, per kilogram",2024-06-01,2024,6,Dollars,28.9,Canada,3.398926654740597
"Beef rib cuts, per kilogram",2024-07-01,2024,7,Dollars,32.71,Canada,21.327893175074173
"Beef rib cuts, per kilogram",2024-08-01,2024,8,Dollars,29.26,Canada,-8.619612742036232
"Beef rib cuts, per kilogram",2024-09-01,2024,9,Dollars,35.16,Canada,30.174009626064404
"Beef rib cuts, per kilogram",2024-10-01,2024,10,Dollars,26.55,Canada,14.587829089339666
"Beef rib cuts, per kilogram",2024-11-01,2024,11,Dollars,33.78,Canada,7.476932866687891
"Beef rib cuts, per kilogram",2024-12-01,2024,12,Dollars,25.2,Canada,-3.9268013724742756
"Beef rib cuts, per kilogram",2025-01-01,2025,1,Dollars,28.95,Canada,-11.737804878048774
"Beef rib cuts, per kilogram",2025-02-01,2025,2,Dollars,32.79,Canada,8.11078140454995
"Beef rib cuts, per kilogram",2025-03-01,2025,3,Dollars,39.01,Canada,63.90756302521008
"Beef rib cuts, per kilogram",2025-04-01,2025,4,Dollars,28.21,Canada,-18.184454756380497
"Beef rib cuts, per kilogram",2025-05-01,2025,5,Dollars,32.57,Canada,12.232942798070301
"Beef rib cuts, per kilogram",2025-06-01,2025,6,Dollars,32.31,Canada,11.799307958477524
"Beef rib cuts, per kilogram",2025-07-01,2025,7,Dollars,31.99,Canada,-2.201161724243361
"Beef rib cuts, per kilogram",2025-08-01,2025,8,Dollars,33.43,Canada,14.251537935748448
"Beef rib cuts, per kilogram",2025-09-01,2025,9,Dollars,33.67,Canada,-4.23777019340158
"Beef rib cuts, per kilogram",2025-10-01,2025,10,Dollars,28.39,Canada,6.9303201506591305
"Beef rib cuts, per kilogram",2025-11-01,2025,11,Dollars,39.7,Canada,17.52516281823564
"Beef rib cuts, per kilogram",2025-12-01,2025,12,Dollars,28.38,Canada,12.619047619047619
"Beef rib cuts, per kilogram",2026-01-01,2026,1,Dollars,39.33,Canada,35.854922279792746
"Beef rib cuts, per kilogram",2026-02-01,2026,2,Dollars,37.7,Canada,14.974077462641056
"Beef rib cuts, per kilogram",2026-03-01,2026,3,Dollars,35.69,Canada,-8.510638297872342
"Beef rib cuts, per kilogram",2026-04-01,2026,4,Dollars,30.56,Canada,8.330379298121215
"Beef stewing cuts, per kilogram",2017-01-01,2017,1,Dollars,12.66,Canada,
"Beef stewing cuts, per kilogram",2017-02-01,2017,2,Dollars,13.12,Canada,
"Beef stewing cuts, per kilogram",2017-03-01,2017,3,Dollars,13.51,Canada,
"Beef stewing cuts, per kilogram",2017-04-01,2017,4,Dollars,13.29,Canada,
"Beef stewing cuts, per kilogram",2017-05-01,2017,5,Dollars,14.08,Canada,
"Beef stewing cuts, per kilogram",2017-06-01,2017,6,Dollars,14.1,Canada,
"Beef stewing cuts, per kilogram",2017-07-01,2017,7,Dollars,14.44,Canada,
"Beef stewing cuts, per kilogram",2017-08-01,2017,8,Dollars,14.35,Canada,
"Beef stewing cuts, per kilogram",2017-09-01,2017,9,Dollars,13.62,Canada,
"Beef stewing cuts, per kilogram",2017-10-01,2017,10,Dollars,13.41,Canada,
"Beef stewing cuts, per kilogram",2017-11-01,2017,11,Dollars,13.35,Canada,
"Beef stewing cuts, per kilogram",2017-12-01,2017,12,Dollars,13.9,Canada,
"Beef stewing cuts, per kilogram",2018-01-01,2018,1,Dollars,12.97,Canada,2.4486571879936747
"Beef stewing cuts, per kilogram",2018-02-01,2018,2,Dollars,12.61,Canada,-3.8871951219512146
"Beef stewing cuts, per kilogram",2018-03-01,2018,3,Dollars,13.51,Canada,0.0
"Beef stewing cuts, per kilogram",2018-04-01,2018,4,Dollars,13.69,Canada,3.009781790820165
"Beef stewing cuts, per kilogram",2018-05-01,2018,5,Dollars,13.84,Canada,-1.7045454545454586
"Beef stewing cuts, per kilogram",2018-06-01,2018,6,Dollars,13.9,Canada,-1.4184397163120477
"Beef stewing cuts, per kilogram",2018-07-01,2018,7,Dollars,13.4,Canada,-7.202216066481992
"Beef stewing cuts, per kilogram",2018-08-01,2018,8,Dollars,13.71,Canada,-4.459930313588845
"Beef stewing cuts, per kilogram",2018-09-01,2018,9,Dollars,13.38,Canada,-1.7621145374449254
"Beef stewing cuts, per kilogram",2018-10-01,2018,10,Dollars,12.65,Canada,-5.667412378821767
"Beef stewing cuts, per kilogram",2018-11-01,2018,11,Dollars,12.04,Canada,-9.812734082397013
"Beef stewing cuts, per kilogram",2018-12-01,2018,12,Dollars,13.71,Canada,-1.3669064748201398
"Beef stewing cuts, per kilogram",2019-01-01,2019,1,Dollars,13.71,Canada,5.7054741711642265
"Beef stewing cuts, per kilogram",2019-02-01,2019,2,Dollars,13.32,Canada,5.630452022204602
"Beef stewing cuts, per kilogram",2019-03-01,2019,3,Dollars,13.4,Canada,-0.8142116950407119
"Beef stewing cuts, per kilogram",2019-04-01,2019,4,Dollars,13.53,Canada,-1.1687363038714427
"Beef stewing cuts, per kilogram",2019-05-01,2019,5,Dollars,14.43,Canada,4.263005780346818
"Beef stewing cuts, per kilogram",2019-06-01,2019,6,Dollars,14.76,Canada,6.187050359712232
"Beef stewing cuts, per kilogram",2019-07-01,2019,7,Dollars,14.39,Canada,7.388059701492544
"Beef stewing cuts, per kilogram",2019-08-01,2019,8,Dollars,14.23,Canada,3.792851932895691
"Beef stewing cuts, per kilogram",2019-09-01,2019,9,Dollars,14.05,Canada,5.007473841554555
"Beef stewing cuts, per kilogram",2019-10-01,2019,10,Dollars,13.08,Canada,3.3992094861660105
"Beef stewing cuts, per kilogram",2019-11-01,2019,11,Dollars,14.48,Canada,20.26578073089702
"Beef stewing cuts, per kilogram",2019-12-01,2019,12,Dollars,14.73,Canada,7.4398249452954035
"Beef stewing cuts, per kilogram",2020-01-01,2020,1,Dollars,13.91,Canada,1.458789204959876
"Beef stewing cuts, per kilogram",2020-02-01,2020,2,Dollars,14.2,Canada,6.606606606606591
"Beef stewing cuts, per kilogram",2020-03-01,2020,3,Dollars,15.22,Canada,13.582089552238807
"Beef stewing cuts, per kilogram",2020-04-01,2020,4,Dollars,14.51,Canada,7.243163340724323
"Beef stewing cuts, per kilogram",2020-05-01,2020,5,Dollars,17.36,Canada,20.304920304920305
"Beef stewing cuts, per kilogram",2020-06-01,2020,6,Dollars,18.84,Canada,27.642276422764223
"Beef stewing cuts, per kilogram",2020-07-01,2020,7,Dollars,17.71,Canada,23.07157748436415
"Beef stewing cuts, per kilogram",2020-08-01,2020,8,Dollars,15.7,Canada,10.330288123682351
"Beef stewing cuts, per kilogram",2020-09-01,2020,9,Dollars,14.74,Canada,4.911032028469742
"Beef stewing cuts, per kilogram",2020-10-01,2020,10,Dollars,14.61,Canada,11.69724770642202
"Beef stewing cuts, per kilogram",2020-11-01,2020,11,Dollars,15.19,Canada,4.903314917127055
"Beef stewing cuts, per kilogram",2020-12-01,2020,12,Dollars,14.4,Canada,-2.2403258655804503
"Beef stewing cuts, per kilogram",2021-01-01,2021,1,Dollars,15.07,Canada,8.339324227174693
"Beef stewing cuts, per kilogram",2021-02-01,2021,2,Dollars,14.98,Canada,5.492957746478888
"Beef stewing cuts, per kilogram",2021-03-01,2021,3,Dollars,14.67,Canada,-3.613666228646517
"Beef stewing cuts, per kilogram",2021-04-01,2021,4,Dollars,15.12,Canada,4.203997243280488
"Beef stewing cuts, per kilogram",2021-05-01,2021,5,Dollars,15.54,Canada,-10.483870967741938
"Beef stewing cuts, per kilogram",2021-06-01,2021,6,Dollars,16.22,Canada,-13.906581740976653
"Beef stewing cuts, per kilogram",2021-07-01,2021,7,Dollars,16.42,Canada,-7.284020327498586
"Beef stewing cuts, per kilogram",2021-08-01,2021,8,Dollars,16.47,Canada,4.9044585987261025
"Beef stewing cuts, per kilogram",2021-09-01,2021,9,Dollars,15.77,Canada,6.987788331071898
"Beef stewing cuts, per kilogram",2021-10-01,2021,10,Dollars,16.65,Canada,13.963039014373702
"Beef stewing cuts, per kilogram",2021-11-01,2021,11,Dollars,17.28,Canada,13.759052007899953
"Beef stewing cuts, per kilogram",2021-12-01,2021,12,Dollars,17.11,Canada,18.819444444444432
"Beef stewing cuts, per kilogram",2022-01-01,2022,1,Dollars,17.08,Canada,13.337757133377547
"Beef stewing cuts, per kilogram",2022-02-01,2022,2,Dollars,16.44,Canada,9.746328437917228
"Beef stewing cuts, per kilogram",2022-03-01,2022,3,Dollars,17.32,Canada,18.064076346284928
"Beef stewing cuts, per kilogram",2022-04-01,2022,4,Dollars,18.65,Canada,23.346560846560838
"Beef stewing cuts, per kilogram",2022-05-01,2022,5,Dollars,18.8,Canada,20.978120978120995
"Beef stewing cuts, per kilogram",2022-06-01,2022,6,Dollars,18.69,Canada,15.2281134401973
"Beef stewing cuts, per kilogram",2022-07-01,2022,7,Dollars,18.73,Canada,14.068209500609008
"Beef stewing cuts, per kilogram",2022-08-01,2022,8,Dollars,18.51,Canada,12.386156648451752
"Beef stewing cuts, per kilogram",2022-09-01,2022,9,Dollars,16.7,Canada,5.8972733037412794
"Beef stewing cuts, per kilogram",2022-10-01,2022,10,Dollars,18.39,Canada,10.450450450450454
"Beef stewing cuts, per kilogram",2022-11-01,2022,11,Dollars,19.18,Canada,10.995370370370372
"Beef stewing cuts, per kilogram",2022-12-01,2022,12,Dollars,19.02,Canada,11.163062536528345
"Beef stewing cuts, per kilogram",2023-01-01,2023,1,Dollars,17.52,Canada,2.576112412177989
"Beef stewing cuts, per kilogram",2023-02-01,2023,2,Dollars,17.05,Canada,3.71046228710461
"Beef stewing cuts, per kilogram",2023-03-01,2023,3,Dollars,17.08,Canada,-1.3856812933025542
"Beef stewing cuts, per kilogram",2023-04-01,2023,4,Dollars,18.17,Canada,-2.5737265415549437
"Beef stewing cuts, per kilogram",2023-05-01,2023,5,Dollars,19.02,Canada,1.1702127659574346
"Beef stewing cuts, per kilogram",2023-06-01,2023,6,Dollars,19.63,Canada,5.029427501337591
"Beef stewing cuts, per kilogram",2023-07-01,2023,7,Dollars,19.48,Canada,4.00427122263749
"Beef stewing cuts, per kilogram",2023-08-01,2023,8,Dollars,16.23,Canada,-12.317666126418159
"Beef stewing cuts, per kilogram",2023-09-01,2023,9,Dollars,18.5,Canada,10.77844311377245
"Beef stewing cuts, per kilogram",2023-10-01,2023,10,Dollars,17.66,Canada,-3.969548667754219
"Beef stewing cuts, per kilogram",2023-11-01,2023,11,Dollars,20.48,Canada,6.777893639207511
"Beef stewing cuts, per kilogram",2023-12-01,2023,12,Dollars,19.7,Canada,3.5751840168243953
"Beef stewing cuts, per kilogram",2024-01-01,2024,1,Dollars,17.17,Canada,-1.9977168949771529
"Beef stewing cuts, per kilogram",2024-02-01,2024,2,Dollars,17.46,Canada,2.404692082111448
"Beef stewing cuts, per kilogram",2024-03-01,2024,3,Dollars,16.68,Canada,-2.3419203747072515
"Beef stewing cuts, per kilogram",2024-04-01,2024,4,Dollars,18.44,Canada,1.485965877820572
"Beef stewing cuts, per kilogram",2024-05-01,2024,5,Dollars,20.39,Canada,7.202944269190326
"Beef stewing cuts, per kilogram",2024-06-01,2024,6,Dollars,20.48,Canada,4.3301069791136015
"Beef stewing cuts, per kilogram",2024-07-01,2024,7,Dollars,20.33,Canada,4.363449691991783
"Beef stewing cuts, per kilogram",2024-08-01,2024,8,Dollars,21.08,Canada,29.882932840418963
"Beef stewing cuts, per kilogram",2024-09-01,2024,9,Dollars,20.1,Canada,8.64864864864865
"Beef stewing cuts, per kilogram",2024-10-01,2024,10,Dollars,18.65,Canada,5.60588901472252
"Beef stewing cuts, per kilogram",2024-11-01,2024,11,Dollars,19.08,Canada,-6.835937500000011
"Beef stewing cuts, per kilogram",2024-12-01,2024,12,Dollars,20.58,Canada,4.467005076142128
"Beef stewing cuts, per kilogram",2025-01-01,2025,1,Dollars,18.01,Canada,4.892253931275481
"Beef stewing cuts, per kilogram",2025-02-01,2025,2,Dollars,19.69,Canada,12.77205040091638
"Beef stewing cuts, per kilogram",2025-03-01,2025,3,Dollars,19.33,Canada,15.887290167865697
"Beef stewing cuts, per kilogram",2025-04-01,2025,4,Dollars,20.65,Canada,11.984815618221244
"Beef stewing cuts, per kilogram",2025-05-01,2025,5,Dollars,20.9,Canada,2.501226091221187
"Beef stewing cuts, per kilogram",2025-06-01,2025,6,Dollars,23.29,Canada,13.720703125
"Beef stewing cuts, per kilogram",2025-07-01,2025,7,Dollars,23.61,Canada,16.133792424987714
"Beef stewing cuts, per kilogram",2025-08-01,2025,8,Dollars,21.08,Canada,0.0
"Beef stewing cuts, per kilogram",2025-09-01,2025,9,Dollars,23.28,Canada,15.820895522388057
"Beef stewing cuts, per kilogram",2025-10-01,2025,10,Dollars,21.32,Canada,14.316353887399469
"Beef stewing cuts, per kilogram",2025-11-01,2025,11,Dollars,22.92,Canada,20.12578616352203
"Beef stewing cuts, per kilogram",2025-12-01,2025,12,Dollars,25.04,Canada,21.671525753158406
"Beef stewing cuts, per kilogram",2026-01-01,2026,1,Dollars,22.79,Canada,26.540810660744008
"Beef stewing cuts, per kilogram",2026-02-01,2026,2,Dollars,23.9,Canada,21.38141188420517
"Beef stewing cuts, per kilogram",2026-03-01,2026,3,Dollars,21.61,Canada,11.795137092602182
"Beef stewing cuts, per kilogram",2026-04-01,2026,4,Dollars,22.51,Canada,9.007263922518183
"Beef striploin cuts, per kilogram",2017-01-01,2017,1,Dollars,21.94,Canada,
"Beef striploin cuts, per kilogram",2017-02-01,2017,2,Dollars,22.51,Canada,
